timestamp,channel,chaincode,mode,functionName,targetFunctionTps,totalTargetTps,achievedTps,submittedTps,endToEndAchievedTps,endToEndSubmittedTps,loadElapsedSec,wallElapsedSec,drainElapsedSec,avgLatencyMs,minLatencyMs,maxLatencyMs,p95LatencyMs,successRatePct,failureRatePct,success,failure,queued,skipped,learnedConflictKeys,conflictKeys,reward,lastError
2026-07-18T07:55:30.624Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,20,0.8999550022498874,0.999950002499875,0,0,20.001,0,0,0,0,0,0,44.44444444444444,55.55555555555556,8,10,0,0,1,acceptOffer:participant:farmers,-10.211156108861225,acceptOffer farmers/User1: Commit of transaction 8aeb44db8292b902bf991c12312ce078d657f10ebce0bbd9e82dbeb08b3d328a failed on peer peer0.farmers.example.com:7051 with status MVCC_READ_CONFLICT
2026-07-18T07:56:59.382Z,agrochannel1707,coffee_9,conflict-identification,packLotIntoPackets,20,20,0.9999000099990002,1.0998900109989003,0,0,20.002,0,0,0,0,0,0,50,50,10,10,0,0,0,,0.9999000099990027,packLotIntoPackets retailers/User1: Commit of transaction 8eedd94de704f0c0479b3e94f3d89f3108ef2a9306d262b0f842d9bb3810084b failed on peer peer0.retailers.example.com:9051 with status MVCC_READ_CONFLICT
2026-07-18T07:59:06.995Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,2.498376055563883,2.5983110977864388,0,0,20.013,0,0,0,0,0,0,50,50,25,25,0,0,1,purchasePacket:packet,2.498376055563881,purchasePacket consumers/User1: Commit of transaction 8d1a441d492f310a5038d79ada0ce2500db1888764ef2f509a09e2d1ef59483c failed on peer peer0.consumers.example.com:10051 with status MVCC_READ_CONFLICT
2026-07-18T08:01:02.665Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,3.1,3.2,0,0,20,0,0,0,0,0,0,50,50,31,31,0,0,1,purchasePacket:participant:consumers,3.1000000000000014,purchasePacket consumers/User1: Commit of transaction ebb2233ad1f0d214b523560c11d56b865a7daa93bd39333f33bf7f335a53a419 failed on peer peer0.consumers.example.com:10051 with status MVCC_READ_CONFLICT
2026-07-18T08:01:56.111Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,1.6999150042497875,1.799910004499775,0,0,20.001,0,0,0,0,0,0,50,50,17,17,0,0,1,purchasePacket:participant:retailers,1.6999150042497888,purchasePacket consumers/User2: Commit of transaction 8b2a15d5276210c48a219ff1062328075f2acd2a8b00ff7ba8753320852ffbab failed on peer peer0.consumers.example.com:10051 with status MVCC_READ_CONFLICT
2026-07-20T06:37:30.301Z,agrochannel1707,coffee_9,queued-simulation,submitProduce,50,50,0.23655201778871174,0.4731040355774235,0,0,21.137,0,0,0,0,0,0,0,100,0,5,935,0,2,submitProduce:participant:aggregators; submitProduce:participant:farmers,-109.76344798221129,submitProduce farmers/User3: Ledger commit not visible for lot LOT178452935166074435 (submitted) after 60000ms
2026-07-20T06:43:36.536Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,4.999750012499375,5.099745012749362,0,0,20.001,0,0,0,0,0,0,50,50,50,50,0,0,1,submitProduce:participant:farmers,4.999750012499376,submitProduce farmers/User1: Commit of transaction 5dac0eb5fefc32eb8d11e2acaae0b6677bb796a8772b3e08b0c1e8d75589d546 failed on peer peer0.farmers.example.com:7051 with status MVCC_READ_CONFLICT
2026-07-20T06:44:23.773Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,1.9541245987065559,2.0471781510259155,0,0,21.493,0,0,0,0,0,0,50,50,21,21,0,0,1,submitProduce:participant:aggregators,1.9541245987065565,submitProduce farmers/User1: Commit of transaction 0422f7b9d097446c8734d8f1ce98a7d47dccca510befdaeff0a7094dd3cf3fc8 failed on peer peer0.farmers.example.com:7051 with status MVCC_READ_CONFLICT
2026-07-20T06:44:57.520Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,1.4002100315047257,1.5002250337550633,0,0,19.997,0,0,0,0,0,0,50,50,14,14,0,0,0,,1.4002100315047272,testCoffee aggregators/User1: Commit of transaction e7e700a7f7e36732ffcbdc0976947f7d5fbe945f8634477ff6709e970d025a6b failed on peer peer0.aggregators.example.com:8051 with status MVCC_READ_CONFLICT
2026-07-20T06:45:27.577Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,20,1.2,1.3,0,0,20,0,0,0,0,0,0,50,50,12,12,0,0,1,makeOffer:lot,1.2000000000000028,makeOffer retailers/User5: Commit of transaction 3d745fba674fe5f376454d042fab1001af54a1061e6f1e6d66885dbf3a2b61bc failed on peer peer0.retailers.example.com:9051 with status MVCC_READ_CONFLICT
